Deadline;Customer;Order Nr;Date;Product Nr;Name;Order qty;Made qty;Diff
;;;;;;;;
;;;;;;;;
14.8.2024;5401;24-016-000329;11.7.2024;017945;BODENSCHIENE 160MONTIERT SCHWARZ -PCRPUSHER 17 KLEINSCHWARZ;3.000,00;3.000,00;0
;;;;;;;;
;;;;;;;;
14.8.2024;5401;24-016-000329;11.7.2024;017944;BODENSCHIENE 160WT-PP 010 SCHWARZ -PCR,PUSHER 17 GROß ,SCHWARZ;10.000,00;10.000,00;0
;;;;;;;;
;;;;;;;;
16.8.2024;0001;24-016-000355;1.8.2024;012783;POKLOPAC 2,5L  I.O.CRVENI S ÈEPOM;4.320,00;4.320,00;0
;;;;;;;;
;;;;;;;;
19.8.2024;5936;24-016-000353;31.7.2024;005032;KOŠARA ZA KOLAÈE TISAK;100;100;0
;;;;;;;;
19.8.2024;5936;24-016-000353;31.7.2024;012435;KOŠARA ZA KOLAÈE 100MM CRVENA;100;100;0
;;;;;;;;
;;;;;;;;
20.8.2024;1533;24-016-000342;17.7.2024;015432;"KOŠARA FRANCUZ ""O""CRVENA PL. KLARA";995;995;0
;;;;;;;;
;;;;;;;;
22.8.2024;4151;24-016-000359;12.8.2024;015092;KOŠARA FRANCUZ ORANŽPLOÈICA KRUH-PECIVOMARIBOR;504;504;0
;;;;;;;;
;;;;;;;;
22.8.2024;5401;24-016-000364;13.8.2024;018634;SG SPRING LOADINGMONTIERT WEIß/NATUR;2.100,00;2.100,00;0
;;;;;;;;
;;;;;;;;
26.8.2024;4469;24-016-000336;15.7.2024;018229;KANTA 18L OVALNA BIJELAS RUÈKOM;640;640;0
;;;;;;;;
;;;;;;;;
26.8.2024;5401;24-016-000369;20.8.2024;016659;ETW 0092 - TESTER;7.680,00;7.680,00;0
;;;;;;;;
26.8.2024;5401;24-016-000366;19.8.2024;017804;ET02244 , ET02245 LIJEVI+ DESNI;600;600;0
;;;;;;;;
;;;;;;;;
27.8.2024;0213;24-016-000351;30.7.2024;015653;POKLOPAC 6,5 SIVIRAL7046;2.700,00;2.700,00;0
;;;;;;;;
;;;;;;;;
27.8.2024;0213;24-016-000352;30.7.2024;018921;POKLOPAC 18L-4 CIJANPLAVI;310;310;0
;;;;;;;;
;;;;;;;;
27.8.2024;0213;24-016-000351;30.7.2024;018578;KANTA 12L OVALNA SIVA SRUÈKOM 50% regenerat;1.200,00;1.200,00;0
;;;;;;;;
;;;;;;;;
27.8.2024;0213;24-016-000351;30.7.2024;014413;POKLOPAC 12L ZELENI MB985558;2.400,00;2.400,00;0
;;;;;;;;
;;;;;;;;
27.8.2024;0213;24-016-000351;30.7.2024;015335;POKLOPAC 18L-2 SIVIRAL7046;16.320,00;16.324,00;-4
;;;;;;;;
;;;;;;;;
27.8.2024;0213;24-016-000351;30.7.2024;018576;KANTA 6,5L OVALNA SRUÈKOM 50% regenerat;3.600,00;3.600,00;0
;;;;;;;;
;;;;;;;;
27.8.2024;0213;24-016-000351;30.7.2024;018574;KANTA 2,5L SIVA SRUÈKOM 50% regenerat;720;720;0
;;;;;;;;
;;;;;;;;
27.8.2024;0213;24-016-000351;30.7.2024;014642;POKLOPAC 12L SIVI;1.200,00;1.200,00;0
;;;;;;;;
27.8.2024;0213;24-016-000351;30.7.2024;018864;KANTA 18L-4 OVALNA SIVAS RUÈKOM 50% regenerat;730;730;0
;;;;;;;;
;;;;;;;;
27.8.2024;0213;24-016-000351;30.7.2024;018579;KANTA 18L-2 OVALNA SIVAS RUÈKOM 50% regenerat;640;640;0
;;;;;;;;
;;;;;;;;
296/313;;;;;;;;
Strana;;;;;;;;
;;;;;;;;
;;;;;;;;
Rok izr.;Naruèitelj;Narudžba;Datum;Proizvod;Naziv;Naruèeno;Izraðeno;Ostatak
;;;;;;;;
;;;;;;;;
27.8.2024;0213;24-016-000351;30.7.2024;018865;POKLOPAC 18L-4 SIVIRAL7046 50% regenerat;420;420;0
;;;;;;;;
;;;;;;;;
27.8.2024;5401;;26.8.2024;016491;ETW 0231 - Links ohne Stift(Lijevi bez štifta);2.088,00;2.088,00;0
;;;;;;;;
;;;;;;;;
27.8.2024;5401;;27.8.2024;016659;ETW 0092 - TESTER;420;420;0
;;;;;;;;
28.8.2024;0001;24-016-000360;12.8.2024;013485;"KOŠARA FRANCUZ ""O""CRVENA";504;504;0
;;;;;;;;
;;;;;;;;
28.8.2024;0001;24-016-000360;12.8.2024;019005;KOŠARA500X420X400“R“ANTRACIT;1.008,00;1.008,00;0
;;;;;;;;
;;;;;;;;
28.8.2024;5401;;;015977;BODENSCHIENE 160WT-PP 010 SCHWARZ;1.920,00;1.920,00;0
;;;;;;;;
;;;;;;;;
28.8.2024;5401;;;017592;Seitenwand (ETW0069,0072,0101);2.000,00;2.000,00;0
;;;;;;;;
;;;;;;;;
29.8.2024;0001;;;015977;BODENSCHIENE 160WT-PP 010 SCHWARZ;10;0;0
;;;;;;;;
;;;;;;;;
29.8.2024;0213;24-016-000350;30.7.2024;018579;KANTA 18L-2 OVALNA SIVAS RUÈKOM 50% regenerat;10.560,00;10.594,00;-34
;;;;;;;;
;;;;;;;;
29.8.2024;2100;24-016-000373;22.8.2024;014644;KANTA 10L ZELENA SRUÈKOM (MB 85535) -PERLIS;1.800,00;1.800,00;0
;;;;;;;;
;;;;;;;;
29.8.2024;2100;24-016-000373;22.8.2024;014645;POKLOPAC 10L ZELENIMB(85535);1.800,00;1.800,00;0
;;;;;;;;
;;;;;;;;
29.8.2024;5401;;29.8.2024;017585;Schuette mit Zapfen (ETW0072, 0101);696;696;0
;;;;;;;;
;;;;;;;;
30.8.2024;0001;;;013017;POKLOPAC 10L PLAVIPODRAVKA;3.300,00;3.336,00;-36
;;;;;;;;
;;;;;;;;
30.8.2024;1023;24-016-000330;11.7.2024;013032;RUÈKA 2,5L BEŽPODRAVKA;28.800,00;29.840,00;-1.040,00
;;;;;;;;
;;;;;;;;
30.8.2024;1023;24-016-000330;11.7.2024;013010;KANTA 2,5L BEŽ SRUÈKOM PODRAVKA;15.840,00;15.840,00;0
;;;;;;;;
;;;;;;;;
30.8.2024;1023;24-016-000330;11.7.2024;013012;POKLOPAC 2,5L BEŽPODRAVKA;12.960,00;12.960,00;0
;;;;;;;;
;;;;;;;;
30.8.2024;1023;24-016-000330;11.7.2024;013015;KANTA 10L PLAVA SRUÈKOM PODRAVKA;2.200,00;2.200,00;0
;;;;;;;;
;;;;;;;;
30.8.2024;5401;24-601-000213;30.8.2024;016485;ETW 0231;36;36;0
;;;;;;;;
30.8.2024;5401;;30.8.2024;016752;ETW 0231 - Links mit Stift(lijevi sa štiftom);2.304,00;2.904,00;-600
;;;;;;;;
;;;;;;;;
3.9.2024;0001;18-010-000105;30.8.2024;013024;RUÈKA 10L BEŽ PODRAVKA;5.600,00;5.600,00;0
;;;;;;;;
3.9.2024;0213;24-016-000375;23.8.2024;018579;KANTA 18L-2 OVALNA SIVAS RUÈKOM 50% regenerat;506;506;0
;;;;;;;;
;;;;;;;;
4.9.2024;0001;;30.8.2024;013026;RUÈKA 10L PLAVAPODRAVKA;5.600,00;5.600,00;0
;;;;;;;;
;;;;;;;;
4.9.2024;0213;24-016-000375;23.8.2024;018579;KANTA 18L-2 OVALNA SIVAS RUÈKOM 50% regenerat;155;155;0
;;;;;;;;
;;;;;;;;
4.9.2024;5401;24-016-000356;1.8.2024;017943;ARTDECOSTIFTEKOECHER-PCR;19.634,00;20.000,00;-366
;;;;;;;;
;;;;;;;;
5.9.2024;0001;24-016-000374;22.8.2024;014647;KANTA 10L BEŽ S RUÈKOM- PERLIS;1.800,00;1.800,00;0
;;;;;;;;
;;;;;;;;
5.9.2024;0001;24-016-000388;28.8.2024;019019;POKLOPAC 5L-1 PROZIRNI;4.800,00;4.800,00;0
;;;;;;;;
5.9.2024;0001;24-016-000385;27.8.2024;019022;"KANTA 20L ""S"" BIJELA SRUÈKOM - REGENERAT";3.360,00;3.360,00;0
;;;;;;;;
;;;;;;;;
5.9.2024;0001;24-016-000387;27.8.2024;007250;"POKLOPAC 20L ""S"" BIJELI";4.800,00;4.800,00;0
;;;;;;;;
5.9.2024;0001;24-016-000374;22.8.2024;014645;POKLOPAC 10L ZELENIMB(85535);1.800,00;1.800,00;0
;;;;;;;;
;;;;;;;;
5.9.2024;0001;24-016-000388;28.8.2024;019020;RUÈKA 5L-1 PROZIRNA;4.800,00;4.800,00;0
;;;;;;;;
5.9.2024;0001;24-016-000388;28.8.2024;019018;KANTA 5L-1 PROZIRNA SRUÈKOM;4.800,00;4.800,00;0
;;;;;;;;
;;;;;;;;
5.9.2024;0001;24-016-000363;13.8.2024;010301;"KANTA 20L ""S"" BIJELA SRUÈKOM";1.730,00;1.730,00;0
;;;;;;;;
;;;;;;;;
5.9.2024;0001;;30.8.2024;014646;RUÈKA 10L MB(85535);5.600,00;5.600,00;0
;;;;;;;;
5.9.2024;0001;24-016-000374;22.8.2024;014648;POKLOPAC 10L BEŽ PERLIS;1.800,00;1.800,00;0
;;;;;;;;
5.9.2024;0001;24-016-000386;27.8.2024;013140;"KANTA 20L ""S"" BIJELA BEZRUÈKE";1.200,00;1.208,00;-8
;;;;;;;;
;;;;;;;;
5.9.2024;0001;24-016-000374;22.8.2024;014644;KANTA 10L ZELENA SRUÈKOM (MB 85535) -PERLIS;1.800,00;1.800,00;0
;;;;;;;;
;;;;;;;;
5.9.2024;5401;24-016-000366;19.8.2024;016753;ETW 0234;1.000,00;1.000,00;0
;;;;;;;;
5.9.2024;5401;24-016-000362;13.8.2024;017796;ET02245;1.000,00;1.000,00;0
;;;;;;;;
297/313;;;;;;;;
Strana;;;;;;;;
;;;;;;;;
;;;;;;;;
Rok izr.;Naruèitelj;Narudžba;Datum;Proizvod;Naziv;Naruèeno;Izraðeno;Ostatak
;;;;;;;;
;;;;;;;;
5.9.2024;5401;24-016-000366;19.8.2024;017177;ET02075 (Testerturm);2.184,00;2.184,00;0
;;;;;;;;
5.9.2024;5401;24-016-000362;13.8.2024;017401;ET02159;2.496,00;2.496,00;0
;;;;;;;;
5.9.2024;5401;24-016-000362;13.8.2024;017587;ETW 0069;1.152,00;1.152,00;0
;;;;;;;;
5.9.2024;5401;24-016-000366;19.8.2024;017796;ET02245;100;100;0
;;;;;;;;
5.9.2024;5401;24-016-000362;13.8.2024;016661;ETW 0092 - LIJEVI DIOohne zapfen;1.620,00;1.629,00;-9
;;;;;;;;
;;;;;;;;
5.9.2024;5401;24-016-000362;13.8.2024;016660;ETW 0092 - DESNI DIO mitzapfen;1.620,00;1.620,00;0
;;;;;;;;
;;;;;;;;
5.9.2024;5401;24-016-000366;19.8.2024;016661;ETW 0092 - LIJEVI DIOohne zapfen;1.080,00;1.080,00;0
;;;;;;;;
;;;;;;;;
5.9.2024;5401;24-016-000366;19.8.2024;016660;ETW 0092 - DESNI DIO mitzapfen;1.080,00;1.080,00;0
;;;;;;;;
;;;;;;;;
5.9.2024;5401;24-016-000366;19.8.2024;017804;ET02244 , ET02245 LIJEVI+ DESNI;3.200,00;3.200,00;0
;;;;;;;;
;;;;;;;;
5.9.2024;5401;24-016-000366;19.8.2024;016485;ETW 0231;2.160,00;2.160,00;0
;;;;;;;;
5.9.2024;5401;24-016-000366;19.8.2024;017795;ET02244;1.120,00;1.120,00;0
;;;;;;;;
5.9.2024;5401;24-016-000362;13.8.2024;016656;ETW 0092;1.620,00;1.620,00;0
;;;;;;;;
5.9.2024;5401;24-016-000366;19.8.2024;016656;ETW 0092;1.080,00;1.080,00;0
;;;;;;;;
5.9.2024;5401;24-016-000366;19.8.2024;016493;ETW 0231 - Schlitten(Pusher);12.400,00;12.400,00;0
;;;;;;;;
;;;;;;;;
5.9.2024;5401;24-016-000366;19.8.2024;016752;ETW 0231 - Links mit Stift(lijevi sa štiftom);12.000,00;12.000,00;0
;;;;;;;;
;;;;;;;;
5.9.2024;5401;24-016-000366;19.8.2024;016491;ETW 0231 - Links ohne Stift(Lijevi bez štifta);224;224;0
;;;;;;;;
;;;;;;;;
5.9.2024;5401;24-016-000366;19.8.2024;017401;ET02159;780;780;0
;;;;;;;;
5.9.2024;5401;24-016-000362;13.8.2024;016485;ETW 0231;1.020,00;1.020,00;0
;;;;;;;;
5.9.2024;5401;24-016-000366;19.8.2024;016745;ETW 0235;1.000,00;1.000,00;0
;;;;;;;;
6.9.2024;0001;24-016-000379;26.8.2024;012453;RUÈKA 3,75L BIJELA;15.000,00;2.651,00;12.349,00
;;;;;;;;
6.9.2024;0001;24-016-000379;26.8.2024;012511;KANTA 3,75L BIJELA SRUÈKOM;3.240,00;3.240,00;0
;;;;;;;;
;;;;;;;;
6.9.2024;0001;24-016-000380;26.8.2024;011241;KANTA 12L OVALNA BIJELAS RUÈKOM;1.400,00;1.400,00;0
;;;;;;;;
;;;;;;;;
6.9.2024;0001;24-016-000389;29.8.2024;009277;RUÈKA 7L BIJELA;16.800,00;16.800,00;0
;;;;;;;;
6.9.2024;0001;24-016-000382;26.8.2024;012702;KANTA 10L BIJELA SRUÈKOM;9.000,00;9.147,00;-147
;;;;;;;;
;;;;;;;;
6.9.2024;0001;24-016-000382;26.8.2024;012705;RUÈKA 10L BIJELA;11.200,00;11.201,00;-1
;;;;;;;;
6.9.2024;0001;24-016-000389;29.8.2024;012978;KANTA 7L BIJELA SRUÈKOM;6.000,00;6.000,00;0
;;;;;;;;
;;;;;;;;
6.9.2024;0001;24-016-000381;26.8.2024;012703;POKLOPAC 10L BIJELI;10.800,00;9.040,00;1.760,00
;;;;;;;;
6.9.2024;0001;24-016-000378;26.8.2024;012512;POKLOPAC 3,75L BIJELI;3.600,00;3.600,00;0
;;;;;;;;
6.9.2024;0001;24-016-000377;26.8.2024;018600;POKLOPAC 5L-1 BIJELI;9.600,00;9.621,00;-21
;;;;;;;;
6.9.2024;0001;24-016-000376;26.8.2024;018601;KANTA 5L-1 BIJELA SRUÈKOM;9.000,00;9.000,00;0
;;;;;;;;
;;;;;;;;
6.9.2024;0001;24-016-000380;26.8.2024;011241;KANTA 12L OVALNA BIJELAS RUÈKOM;1.400,00;1.400,00;0
;;;;;;;;
;;;;;;;;
8.9.2024;0001;24-016-000383;26.8.2024;013140;"KANTA 20L ""S"" BIJELA BEZRUÈKE";1.200,00;1.423,00;-223
;;;;;;;;
;;;;;;;;
8.9.2024;0001;24-016-000383;26.8.2024;010301;"KANTA 20L ""S"" BIJELA SRUÈKOM";0;0;0
;;;;;;;;
;;;;;;;;
9.9.2024;6416;24-016-000372;22.8.2024;017783;DISPENZER;2.000,00;2.000,00;0
;;;;;;;;
9.9.2024;6416;24-016-000372;22.8.2024;018951;POKLOPAC 10L-1DISPENZER;600;600;0
;;;;;;;;
;;;;;;;;
10.9.2024;0001;;;018230;POKLOPAC 18L BIJELI;6.400,00;6.400,00;0
;;;;;;;;
11.9.2024;5401;;10.9.2024;016492;ETW 0231 - SeitenwandRechts (Desni);3.500,00;3.500,00;0
;;;;;;;;
;;;;;;;;
12.9.2024;5401;24-010-001115;2.9.2024;016493;ETW 0231 - Schlitten(Pusher);7.860,00;7.860,00;0
;;;;;;;;
;;;;;;;;
12.9.2024;5401;24-016-000368;20.8.2024;017401;ET02159;1.014,00;1.014,00;0
;;;;;;;;
12.9.2024;5401;24-016-000371;21.8.2024;016659;ETW 0092 - TESTER;7.470,00;7.470,00;0
;;;;;;;;
12.9.2024;5401;24-016-000371;21.8.2024;016661;ETW 0092 - LIJEVI DIOohne zapfen;7.776,00;7.776,00;0
;;;;;;;;
;;;;;;;;
12.9.2024;5401;24-016-000371;21.8.2024;016660;ETW 0092 - DESNI DIO mitzapfen;7.470,00;7.470,00;0
;;;;;;;;
;;;;;;;;
298/313;;;;;;;;
Strana;;;;;;;;
;;;;;;;;
;;;;;;;;
Rok izr.;Naruèitelj;Narudžba;Datum;Proizvod;Naziv;Naruèeno;Izraðeno;Ostatak
;;;;;;;;
;;;;;;;;
12.9.2024;5401;24-010-001115;2.9.2024;016491;ETW 0231 - Links ohne Stift(Lijevi bez štifta);3.840,00;3.840,00;0
;;;;;;;;
;;;;;;;;
12.9.2024;5401;18-010-000081;5.9.2024;016750;ETW 0236;320;320;0
;;;;;;;;
12.9.2024;5401;24-016-000371;21.8.2024;016656;ETW 0092;7.470,00;7.470,00;0
;;;;;;;;
12.9.2024;5401;24-016-000371;21.8.2024;016485;ETW 0231;780;780;0
;;;;;;;;
12.9.2024;5401;24-016-000371;21.8.2024;016491;ETW 0231 - Links ohne Stift(Lijevi bez štifta);5.940,00;5.940,00;0
;;;;;;;;
;;;;;;;;
12.9.2024;5401;24-016-000390;29.8.2024;016485;ETW 0231;1.440,00;1.440,00;0
;;;;;;;;
12.9.2024;5401;24-016-000369;20.8.2024;017589;ET02193;160;160;0
;;;;;;;;
12.9.2024;5401;24-016-000390;29.8.2024;017401;ET02159;1.404,00;1.404,00;0
;;;;;;;;
12.9.2024;5401;24-016-000368;20.8.2024;017596;ETW 0101;1.008,00;1.008,00;0
;;;;;;;;
12.9.2024;5401;24-016-000369;20.8.2024;017587;ETW 0069;648;648;0
;;;;;;;;
12.9.2024;5401;24-016-000371;21.8.2024;017596;ETW 0101;1.584,00;1.584,00;0
;;;;;;;;
12.9.2024;5401;24-016-000371;21.8.2024;017585;Schuette mit Zapfen (ETW0072, 0101);5.184,00;5.184,00;0
;;;;;;;;
;;;;;;;;
12.9.2024;5401;24-016-000371;21.8.2024;017592;Seitenwand (ETW0069,0072,0101);12.024,00;12.024,00;0
;;;;;;;;
;;;;;;;;
12.9.2024;5401;24-016-000369;20.8.2024;017933;ETW 0286;1.050,00;1.050,00;0
;;;;;;;;
12.9.2024;5401;24-016-000368;20.8.2024;017796;ET02245;1.000,00;1.000,00;0
;;;;;;;;
12.9.2024;5401;24-016-000371;21.8.2024;015494;ETW 0323;1.008,00;1.008,00;0
;;;;;;;;
12.9.2024;5401;24-016-000368;20.8.2024;017806;ET02244, ET02245SREDNJI;2.700,00;2.700,00;0
;;;;;;;;
;;;;;;;;
12.9.2024;5401;24-010-001062;21.8.2024;015413;STIFTEKOCHER UNTERTEILKURZ;216;216;0
;;;;;;;;
;;;;;;;;
12.9.2024;5401;24-016-000368;20.8.2024;017586;Schuette ohne Zapfen(ETW 0069,0072,0101);11.466,00;11.466,00;0
;;;;;;;;
;;;;;;;;
12.9.2024;5401;24-016-000371;21.8.2024;017401;ET02159;10.218,00;10.218,00;0
;;;;;;;;
12.9.2024;5401;24-016-000368;20.8.2024;017177;ET02075 (Testerturm);1.014,00;1.014,00;0
;;;;;;;;
12.9.2024;5401;24-016-000371;21.8.2024;016491;ETW 0231 - Links ohne Stift(Lijevi bez štifta);1.780,00;1.780,00;0
;;;;;;;;
;;;;;;;;
12.9.2024;5401;24-016-000369;20.8.2024;016656;ETW 0092;315;315;0
;;;;;;;;
12.9.2024;5401;24-016-000368;20.8.2024;017587;ETW 0069;1.008,00;1.008,00;0
;;;;;;;;
12.9.2024;5401;24-016-000371;21.8.2024;017587;ETW 0069;6.624,00;6.624,00;0
;;;;;;;;
12.9.2024;5401;24-016-000371;21.8.2024;016750;ETW 0236;1.000,00;1.000,00;0
;;;;;;;;
13.9.2024;2065;24-016-000402;5.9.2024;018479;POKLOPAC 20L CRVENI;2.520,00;2.520,00;0
;;;;;;;;
13.9.2024;2065;24-016-000402;5.9.2024;017704;KANTA 2,5L BIJELA BEZRUÈKE - ETIKETAMEDICINSKI ZARAZNIOTPAD;1.440,00;1.440,00;0
;;;;;;;;
;;;;;;;;
13.9.2024;2065;24-016-000402;5.9.2024;018553;KANTA 20L BIJELA BEZRUÈKE - ETIKETAMEDICINSKI ZARAZNIOTPAD;2.520,00;2.520,00;0
;;;;;;;;
;;;;;;;;
13.9.2024;5401;;;016493;ETW 0231 - Schlitten(Pusher);8.240,00;8.240,00;0
;;;;;;;;
;;;;;;;;
13.9.2024;5401;;;016894;PUSHER ETW 0293;30.800,00;35.450,00;-4.650,00
;;;;;;;;
13.9.2024;5401;;;017592;Seitenwand (ETW0069,0072,0101);22.500,00;22.500,00;0
;;;;;;;;
;;;;;;;;
13.9.2024;5401;24-016-000392;2.9.2024;017608;ET02193,ET02194 (srednji);7.848,00;7.848,00;0
;;;;;;;;
15.9.2024;0001;24-016-000361;12.8.2024;009800;"KANTA 20L ""S"" CRNA BEZRUÈKE";960;995;-35
;;;;;;;;
;;;;;;;;
15.9.2024;0001;24-016-000361;12.8.2024;005897;"KANTA 20L ""S"" CRNA SRUÈKOM - REGENERAT";1.314,00;1.314,00;0
;;;;;;;;
;;;;;;;;
16.9.2024;0001;;11.9.2024;018864;KANTA 18L-4 OVALNA SIVAS RUÈKOM 50% regenerat;1.280,00;1.280,00;0
;;;;;;;;
;;;;;;;;
16.9.2024;0001;24-016-000408;10.9.2024;018479;POKLOPAC 20L CRVENI;3.360,00;3.360,00;0
;;;;;;;;
16.9.2024;0001;24-016-000370;20.8.2024;014372;SANDUK ZA VINO 1/12REGENERAT;1.078,00;1.078,00;0
;;;;;;;;
;;;;;;;;
16.9.2024;5401;na-jav-16.09.;;016894;PUSHER ETW 0293;95.000,00;95.000,00;0
;;;;;;;;
16.9.2024;5401;na-jav-16.09.;;017933;ETW 0286;34.090,00;34.090,00;0
;;;;;;;;
17.9.2024;5401;;;017401;ET02159;6.044,00;6.044,00;0
;;;;;;;;
18.9.2024;0001;;11.9.2024;012453;RUÈKA 3,75L BIJELA;11.400,00;11.400,00;0
;;;;;;;;
299/313;;;;;;;;
Strana;;;;;;;;
;;;;;;;;
;;;;;;;;
Rok izr.;Naruèitelj;Narudžba;Datum;Proizvod;Naziv;Naruèeno;Izraðeno;Ostatak
;;;;;;;;
;;;;;;;;
18.9.2024;0213;24-016-000406;10.9.2024;018579;KANTA 18L-2 OVALNA SIVAS RUÈKOM 50% regenerat;94;94;0
;;;;;;;;
;;;;;;;;
18.9.2024;5401;24-016-000365;19.8.2024;017944;BODENSCHIENE 160WT-PP 010 SCHWARZ -PCR,PUSHER 17 GROß ,SCHWARZ;7.500,00;7.500,00;0
;;;;;;;;
;;;;;;;;
18.9.2024;5401;24-601-000237;;017590;ET02194;21.824,00;21.824,00;0
;;;;;;;;
18.9.2024;5401;24-601-000237;;017607;ET02193,ET02194 (lijevi +desni);10.946,00;10.946,00;0
;;;;;;;;
;;;;;;;;
18.9.2024;5401;;;017607;ET02193,ET02194 (lijevi +desni);21.440,00;21.440,00;0
;;;;;;;;
;;;;;;;;
18.9.2024;5401;;16.7.2024;017608;ET02193,ET02194 (srednji);16.036,00;16.036,00;0
;;;;;;;;
18.9.2024;5401;;;017592;Seitenwand (ETW0069,0072,0101);6.400,00;6.400,00;0
;;;;;;;;
;;;;;;;;
18.9.2024;5401;;;015412;STIFTEKOCHER OBERTEIL;2.294,00;2.294,00;0
;;;;;;;;
18.9.2024;5401;;;015413;STIFTEKOCHER UNTERTEILKURZ;2.294,00;2.294,00;0
;;;;;;;;
;;;;;;;;
18.9.2024;5401;;;015415;ETW 0312;2.294,00;2.294,00;0
;;;;;;;;
18.9.2024;5401;24-601-000238;;017589;ET02193;21.440,00;21.450,00;-10
;;;;;;;;
18.9.2024;5401;18-010-000105;16.7.2018;017608;ET02193,ET02194 (srednji);27.612,00;27.612,00;0
;;;;;;;;
18.9.2024;5401;24-016-000365;19.8.2024;017945;BODENSCHIENE 160MONTIERT SCHWARZ -PCRPUSHER 17 KLEINSCHWARZ;3.000,00;3.000,00;0
;;;;;;;;
;;;;;;;;
19.9.2024;5401;;;016660;ETW 0092 - DESNI DIO mitzapfen;1.152,00;1.152,00;0
;;;;;;;;
;;;;;;;;
19.9.2024;5401;24-016-000384;27.8.2024;017401;ET02159;546;546;0
;;;;;;;;
21.9.2024;0001;24-016-000420;16.9.2024;019005;KOŠARA500X420X400“R“ANTRACIT;1.008,00;1.008,00;0
;;;;;;;;
;;;;;;;;
21.9.2024;0001;24-016-000421;16.9.2024;009798;"KOŠARA500X420X400""R""CRVENA";1.001,00;1.001,00;0
;;;;;;;;
;;;;;;;;
23.9.2024;0001;24-016-000423;17.9.2024;018229;KANTA 18L OVALNA BIJELAS RUÈKOM;3.200,00;3.200,00;0
;;;;;;;;
;;;;;;;;
23.9.2024;0213;24-016-000375;23.8.2024;014763;POKLOPAC 6,5L OVALNICIJAN PLAVI;2.700,00;2.700,00;0
;;;;;;;;
;;;;;;;;
23.9.2024;0213;24-016-000375;23.8.2024;018578;KANTA 12L OVALNA SIVA SRUÈKOM 50% regenerat;1.200,00;1.200,00;0
;;;;;;;;
;;;;;;;;
23.9.2024;0213;24-016-000375;23.8.2024;018754;"POKLOPAC 20L ""S"" SIVI";480;480;0
;;;;;;;;
23.9.2024;0213;24-016-000375;23.8.2024;015335;POKLOPAC 18L-2 SIVIRAL7046;5.760,00;5.764,00;-4
;;;;;;;;
;;;;;;;;
23.9.2024;0213;24-016-000375;23.8.2024;014766;POKLOPAC 6,5L OVALNINARANDŽASTI;2.700,00;2.787,00;-87
;;;;;;;;
;;;;;;;;
23.9.2024;0213;24-016-000375;23.8.2024;018576;KANTA 6,5L OVALNA SRUÈKOM 50% regenerat;900;900;0
;;;;;;;;
;;;;;;;;
23.9.2024;0213;24-016-000375;23.8.2024;018579;KANTA 18L-2 OVALNA SIVAS RUÈKOM 50% regenerat;5.760,00;6.090,00;-330
;;;;;;;;
;;;;;;;;
23.9.2024;5401;;;017177;ET02075 (Testerturm);15.049,00;15.049,00;0
;;;;;;;;
25.9.2024;0001;;;012703;POKLOPAC 10L BIJELI;0;0;0
;;;;;;;;
26.9.2024;0001;24-016-000441;24.9.2024;018879;KANTA 1,1L BIJELA SRUÈKOM;5.200,00;5.200,00;0
;;;;;;;;
;;;;;;;;
26.9.2024;1290;24-016-000391;29.8.2024;018431;KANTA 18L OVALNA BIJELAS RUÈKOM + BIJELIPOKLOPAC IMLSILIKONSKA ŽBUKA;1.600,00;1.600,00;0
;;;;;;;;
;;;;;;;;
26.9.2024;1290;24-016-000391;29.8.2024;018430;KANTA 18L OVALNA BIJELAS RUÈKOM IMLSILIKONSKA ŽBUKA;1.920,00;1.920,00;0
;;;;;;;;
;;;;;;;;
26.9.2024;1290;24-016-000391;29.8.2024;017184;KANTA 2,5L BIJELA SRUÈKOM + BIJELIPOKLOPAC;1.440,00;1.440,00;0
;;;;;;;;
;;;;;;;;
26.9.2024;1290;24-016-000391;29.8.2024;018524;KANTA 20L BIJELA SRUÈKOM + BIJELIPOKLOPAC;2.520,00;2.520,00;0
;;;;;;;;
;;;;;;;;
26.9.2024;1290;24-016-000391;29.8.2024;018435;KANTA 18L OVALNA BIJELAS RUÈKOM + BIJELIPOKLOPAC IML TERAPLASTG;2.560,00;2.560,00;0
;;;;;;;;
;;;;;;;;
26.9.2024;1290;24-016-000391;29.8.2024;018434;KANTA 18L OVALNA BIJELAS RUÈKOM IML TERAPLASTG;2.560,00;2.578,00;-18
;;;;;;;;
;;;;;;;;
300/313;;;;;;;;
Strana;;;;;;;;
;;;;;;;;
;;;;;;;;
Rok izr.;Naruèitelj;Narudžba;Datum;Proizvod;Naziv;Naruèeno;Izraðeno;Ostatak
;;;;;;;;
;;;;;;;;
26.9.2024;1290;24-016-000391;29.8.2024;018429;KANTA 18L OVALNA BIJELAS RUÈKOM + BIJELIPOKLOPAC IML SILIKATNAŽBUKA;1.920,00;1.920,00;0
;;;;;;;;
;;;;;;;;
26.9.2024;1290;24-016-000391;29.8.2024;018416;KANTA 18L OVALNA BIJELAS RUÈKOM IML SILIKATNAŽBUKA;1.920,00;1.920,00;0
;;;;;;;;
;;;;;;;;
26.9.2024;5401;24-010-001115;2.9.2024;017177;ET02075 (Testerturm);4.446,00;4.446,00;0
;;;;;;;;
26.9.2024;5401;24-016-000403;9.9.2024;017401;ET02159;234;234;0
